service_id,date,exception_type
5501HE558922252614408,20140210,2
5501HE558922252614408,20140213,2
5501HE558922302634584,20140127,2
5501HE558922302634584,20140206,2
5502HE55900645853431,20140127,2
5502HE55900645853431,20140206,2
5502HE55900705894863,20140127,2
5502HE55900705894863,20140206,2
5502HE55900725932683,20140127,2
5502HE55900725932683,20140206,2
5502HE55900745970503,20140127,2
5502HE55900745970503,20140206,2
5502HE559008051008323,20140127,2
5502HE559008051008323,20140206,2
5502HE559008101011232,20140113,2
5502HE559008101011232,20140116,2
5502HE559008101011232,20140120,2
5502HE559008101011232,20140123,2
5502HE559008101011232,20140130,2
5502HE559008101011232,20140203,2
5502HE559008101011232,20140210,2
5502HE559008101011232,20140213,2
5502HE559008251046143,20140127,2
5502HE559008251046143,20140206,2
5502HE559008401067962,20140113,2
5502HE559008401067962,20140116,2
5502HE559008401067962,20140120,2
5502HE559008401067962,20140123,2
5502HE559008401067962,20140130,2
5502HE559008401067962,20140203,2
5502HE559008401067962,20140210,2
5502HE559008401067962,20140213,2
5502HE559008451083963,20140127,2
5502HE559008451083963,20140206,2
5502HE559009051121783,20140127,2
5502HE559009051121783,20140206,2
5502HE559009101124692,20140113,2
5502HE559009101124692,20140116,2
5502HE559009101124692,20140120,2
5502HE559009101124692,20140123,2
5502HE559009101124692,20140130,2
5502HE559009101124692,20140203,2
5502HE559009101124692,20140210,2
5502HE559009101124692,20140213,2
5502HE559009251159603,20140127,2
5502HE559009251159603,20140206,2
5502HE559009401181422,20140113,2
5502HE559009401181422,20140116,2
5502HE559009401181422,20140120,2
5502HE559009401181422,20140123,2
5502HE559009401181422,20140130,2
5502HE559009401181422,20140203,2
5502HE559009401181422,20140210,2
5502HE559009401181422,20140213,2
5502HE559009451197423,20140127,2
5502HE559009451197423,20140206,2
5502HE559010051235243,20140127,2
5502HE559010051235243,20140206,2
5502HE559010101244698,20140113,2
5502HE559010101244698,20140116,2
5502HE559010101244698,20140120,2
5502HE559010101244698,20140123,2
5502HE559010101244698,20140130,2
5502HE559010101244698,20140203,2
5502HE559010101244698,20140210,2
5502HE559010101244698,20140213,2
5502HE559010251273063,20140127,2
5502HE559010251273063,20140206,2
5502HE559010401301428,20140113,2
5502HE559010401301428,20140116,2
5502HE559010401301428,20140120,2
5502HE559010401301428,20140123,2
5502HE559010401301428,20140130,2
5502HE559010401301428,20140203,2
5502HE559010401301428,20140210,2
5502HE559010401301428,20140213,2
5502HE559010451310883,20140127,2
5502HE559010451310883,20140206,2
5502HE559011051348703,20140127,2
5502HE559011051348703,20140206,2
5502HE559011101358158,20140113,2
5502HE559011101358158,20140116,2
5502HE559011101358158,20140120,2
5502HE559011101358158,20140123,2
5502HE559011101358158,20140130,2
5502HE559011101358158,20140203,2
5502HE559011101358158,20140210,2
5502HE559011101358158,20140213,2
5502HE559011251386523,20140127,2
5502HE559011251386523,20140206,2
5502HE559011401414888,20140113,2
5502HE559011401414888,20140116,2
5502HE559011401414888,20140120,2
5502HE559011401414888,20140123,2
5502HE559011401414888,20140130,2
5502HE559011401414888,20140203,2
5502HE559011401414888,20140210,2
5502HE559011401414888,20140213,2
5502HE559011451424343,20140127,2
5502HE559011451424343,20140206,2
5502HE559012051462163,20140127,2
5502HE559012051462163,20140206,2
5502HE559012101471618,20140113,2
5502HE559012101471618,20140116,2
5502HE559012101471618,20140120,2
5502HE559012101471618,20140123,2
5502HE559012101471618,20140130,2
5502HE559012101471618,20140203,2
5502HE559012101471618,20140210,2
5502HE559012101471618,20140213,2
5502HE559012251499983,20140127,2
5502HE559012251499983,20140206,2
5502HE559012401528348,20140113,2
5502HE559012401528348,20140116,2
5502HE559012401528348,20140120,2
5502HE559012401528348,20140123,2
5502HE559012401528348,20140130,2
5502HE559012401528348,20140203,2
5502HE559012401528348,20140210,2
5502HE559012401528348,20140213,2
5502HE559012451537803,20140127,2
5502HE559012451537803,20140206,2
5502HE559013051575623,20140127,2
5502HE559013051575623,20140206,2
5502HE559013101585078,20140113,2
5502HE559013101585078,20140116,2
5502HE559013101585078,20140120,2
5502HE559013101585078,20140123,2
5502HE559013101585078,20140130,2
5502HE559013101585078,20140203,2
5502HE559013101585078,20140210,2
5502HE559013101585078,20140213,2
5502HE559013251613443,20140127,2
5502HE559013251613443,20140206,2
5502HE559013401641808,20140113,2
5502HE559013401641808,20140116,2
5502HE559013401641808,20140120,2
5502HE559013401641808,20140123,2
5502HE559013401641808,20140130,2
5502HE559013401641808,20140203,2
5502HE559013401641808,20140210,2
5502HE559013401641808,20140213,2
5502HE559013451651263,20140127,2
5502HE559013451651263,20140206,2
5502HE559014301736358,20140127,2
5502HE559014301736358,20140206,2
5502HE559014401755268,20140113,2
5502HE559014401755268,20140116,2
5502HE559014401755268,20140120,2
5502HE559014401755268,20140123,2
5502HE559014401755268,20140130,2
5502HE559014401755268,20140203,2
5502HE559014401755268,20140210,2
5502HE559014401755268,20140213,2
5502HE559014501781858,20140127,2
5502HE559014501781858,20140206,2
5502HE559015301866114,20140127,2
5502HE559015301866114,20140206,2
5502HE559015401868728,20140113,2
5502HE559015401868728,20140116,2
5502HE559015401868728,20140120,2
5502HE559015401868728,20140123,2
5502HE559015401868728,20140130,2
5502HE559015401868728,20140203,2
5502HE559015401868728,20140210,2
5502HE559015401868728,20140213,2
5502HE559015501903934,20140127,2
5502HE559015501903934,20140206,2
5502HE559016301979574,20140127,2
5502HE559016301979574,20140206,2
5502HE559016401982188,20140113,2
5502HE559016401982188,20140116,2
5502HE559016401982188,20140120,2
5502HE559016401982188,20140123,2
5502HE559016401982188,20140130,2
5502HE559016401982188,20140203,2
5502HE559016401982188,20140210,2
5502HE559016401982188,20140213,2
5502HE559016502017394,20140127,2
5502HE559016502017394,20140206,2
5502HE559017302092888,20140127,2
5502HE559017302092888,20140206,2
5502HE559017402086744,20140113,2
5502HE559017402086744,20140116,2
5502HE559017402086744,20140120,2
5502HE559017402086744,20140123,2
5502HE559017402086744,20140130,2
5502HE559017402086744,20140203,2
5502HE559017402086744,20140210,2
5502HE559017402086744,20140213,2
5502HE559017502127914,20140127,2
5502HE559017502127914,20140206,2
5502HE559018302189633,20140127,2
5502HE559018302189633,20140206,2
5502HE559018402195842,20140113,2
5502HE559018402195842,20140116,2
5502HE559018402195842,20140120,2
5502HE559018402195842,20140123,2
5502HE559018402195842,20140130,2
5502HE559018402195842,20140203,2
5502HE559018402195842,20140210,2
5502HE559018402195842,20140213,2
5502HE559018502223841,20140127,2
5502HE559018502223841,20140206,2
5502HE559023402772231,20140127,2
5502HE559023402772231,20140206,2
5505HE56110630362411,20140127,2
5505HE56110630362411,20140206,2
5505HE56110650379631,20140127,2
5505HE56110650379631,20140206,2
5505HE56110710396851,20140127,2
5505HE56110710396851,20140206,2
5505HE56110730414071,20140127,2
5505HE56110730414071,20140206,2
5505HE56110750431291,20140127,2
5505HE56110750431291,20140206,2
5505HE56110810448511,20140127,2
5505HE56110810448511,20140206,2
5505HE56110830465731,20140127,2
5505HE56110830465731,20140206,2
5505HE56110850482951,20140127,2
5505HE56110850482951,20140206,2
5505HE56110910500171,20140127,2
5505HE56110910500171,20140206,2
5505HE56110930517391,20140127,2
5505HE56110930517391,20140206,2
5505HE56110950534611,20140127,2
5505HE56110950534611,20140206,2
5505HE56111010551831,20140127,2
5505HE56111010551831,20140206,2
5506HE56121405878944,20140127,2
5506HE56121405878944,20140206,2
5506HE56121425896854,20140127,2
5506HE56121425896854,20140206,2
5506HE56121445919144,20140127,2
5506HE56121445919144,20140206,2
5506HE56121505938944,20140127,2
5506HE56121505938944,20140206,2
5506HE56121525958744,20140127,2
5506HE56121525958744,20140206,2
5506HE56121545978544,20140127,2
5506HE56121545978544,20140206,2
5506HE56121605998344,20140127,2
5506HE56121605998344,20140206,2
5506HE561216251018144,20140127,2
5506HE561216251018144,20140206,2
5506HE561216451037944,20140127,2
5506HE561216451037944,20140206,2
5506HE561217051057744,20140127,2
5506HE561217051057744,20140206,2
5506HE561217251077544,20140127,2
5506HE561217251077544,20140206,2
5506HE561217451097344,20140127,2
5506HE561217451097344,20140206,2
5506HE561218051117144,20140127,2
5506HE561218051117144,20140206,2
5506HE561218251136944,20140127,2
5506HE561218251136944,20140206,2
5511HE56130635814428,20140127,2
5511HE56130635814428,20140206,2
5512HE561416202095342,20140127,2
5512HE561416202095342,20140206,2
5512HE561416502155822,20140127,2
5512HE561416502155822,20140206,2
5513HE46120700222127,20140127,2
5513HE46120700222127,20140206,2
5514HE46131720510542,20140127,2
5514HE46131720510542,20140206,2
5520HE46410750208639,20140113,2
5520HE46410750208639,20140116,2
5520HE46410750208639,20140120,2
5520HE46410750208639,20140123,2
5520HE46410750208639,20140130,2
5520HE46410750208639,20140203,2
5520HE46410750208639,20140210,2
5520HE46410750208639,20140213,2
5520HE46410820221689,20140113,2
5520HE46410820221689,20140116,2
5520HE46410820221689,20140120,2
5520HE46410820221689,20140123,2
5520HE46410820221689,20140130,2
5520HE46410820221689,20140203,2
5520HE46410820221689,20140210,2
5520HE46410820221689,20140213,2
5520HE46410850234739,20140113,2
5520HE46410850234739,20140116,2
5520HE46410850234739,20140120,2
5520HE46410850234739,20140123,2
5520HE46410850234739,20140130,2
5520HE46410850234739,20140203,2
5520HE46410850234739,20140210,2
5520HE46410850234739,20140213,2
5520HE46410920247789,20140113,2
5520HE46410920247789,20140116,2
5520HE46410920247789,20140120,2
5520HE46410920247789,20140123,2
5520HE46410920247789,20140130,2
5520HE46410920247789,20140203,2
5520HE46410920247789,20140210,2
5520HE46410920247789,20140213,2
5520HE46410950260839,20140113,2
5520HE46410950260839,20140116,2
5520HE46410950260839,20140120,2
5520HE46410950260839,20140123,2
5520HE46410950260839,20140130,2
5520HE46410950260839,20140203,2
5520HE46410950260839,20140210,2
5520HE46410950260839,20140213,2
5520HE46411020273889,20140113,2
5520HE46411020273889,20140116,2
5520HE46411020273889,20140120,2
5520HE46411020273889,20140123,2
5520HE46411020273889,20140130,2
5520HE46411020273889,20140203,2
5520HE46411020273889,20140210,2
5520HE46411020273889,20140213,2
5520HE46411055289114,20140113,2
5520HE46411055289114,20140116,2
5520HE46411055289114,20140120,2
5520HE46411055289114,20140123,2
5520HE46411055289114,20140130,2
5520HE46411055289114,20140203,2
5520HE46411055289114,20140210,2
5520HE46411055289114,20140213,2
5520HE46411125302164,20140113,2
5520HE46411125302164,20140116,2
5520HE46411125302164,20140120,2
5520HE46411125302164,20140123,2
5520HE46411125302164,20140130,2
5520HE46411125302164,20140203,2
5520HE46411125302164,20140210,2
5520HE46411125302164,20140213,2
5520HE46411155315214,20140113,2
5520HE46411155315214,20140116,2
5520HE46411155315214,20140120,2
5520HE46411155315214,20140123,2
5520HE46411155315214,20140130,2
5520HE46411155315214,20140203,2
5520HE46411155315214,20140210,2
5520HE46411155315214,20140213,2
5520HE46411225328264,20140113,2
5520HE46411225328264,20140116,2
5520HE46411225328264,20140120,2
5520HE46411225328264,20140123,2
5520HE46411225328264,20140130,2
5520HE46411225328264,20140203,2
5520HE46411225328264,20140210,2
5520HE46411225328264,20140213,2
5520HE46411255341314,20140113,2
5520HE46411255341314,20140116,2
5520HE46411255341314,20140120,2
5520HE46411255341314,20140123,2
5520HE46411255341314,20140130,2
5520HE46411255341314,20140203,2
5520HE46411255341314,20140210,2
5520HE46411255341314,20140213,2
5520HE46411325354364,20140113,2
5520HE46411325354364,20140116,2
5520HE46411325354364,20140120,2
5520HE46411325354364,20140123,2
5520HE46411325354364,20140130,2
5520HE46411325354364,20140203,2
5520HE46411325354364,20140210,2
5520HE46411325354364,20140213,2
5520HE46411355367414,20140113,2
5520HE46411355367414,20140116,2
5520HE46411355367414,20140120,2
5520HE46411355367414,20140123,2
5520HE46411355367414,20140130,2
5520HE46411355367414,20140203,2
5520HE46411355367414,20140210,2
5520HE46411355367414,20140213,2
5520HE46411425380464,20140113,2
5520HE46411425380464,20140116,2
5520HE46411425380464,20140120,2
5520HE46411425380464,20140123,2
5520HE46411425380464,20140130,2
5520HE46411425380464,20140203,2
5520HE46411425380464,20140210,2
5520HE46411425380464,20140213,2
5520HE46411455393514,20140113,2
5520HE46411455393514,20140116,2
5520HE46411455393514,20140120,2
5520HE46411455393514,20140123,2
5520HE46411455393514,20140130,2
5520HE46411455393514,20140203,2
5520HE46411455393514,20140210,2
5520HE46411455393514,20140213,2
5520HE46411525406564,20140113,2
5520HE46411525406564,20140116,2
5520HE46411525406564,20140120,2
5520HE46411525406564,20140123,2
5520HE46411525406564,20140130,2
5520HE46411525406564,20140203,2
5520HE46411525406564,20140210,2
5520HE46411525406564,20140213,2
5520HE46411555419614,20140113,2
5520HE46411555419614,20140116,2
5520HE46411555419614,20140120,2
5520HE46411555419614,20140123,2
5520HE46411555419614,20140130,2
5520HE46411555419614,20140203,2
5520HE46411555419614,20140210,2
5520HE46411555419614,20140213,2
5520HE46411625432664,20140113,2
5520HE46411625432664,20140116,2
5520HE46411625432664,20140120,2
5520HE46411625432664,20140123,2
5520HE46411625432664,20140130,2
5520HE46411625432664,20140203,2
5520HE46411625432664,20140210,2
5520HE46411625432664,20140213,2
5520HE46411655445714,20140113,2
5520HE46411655445714,20140116,2
5520HE46411655445714,20140120,2
5520HE46411655445714,20140123,2
5520HE46411655445714,20140130,2
5520HE46411655445714,20140203,2
5520HE46411655445714,20140210,2
5520HE46411655445714,20140213,2
5520HE46411725458764,20140113,2
5520HE46411725458764,20140116,2
5520HE46411725458764,20140120,2
5520HE46411725458764,20140123,2
5520HE46411725458764,20140130,2
5520HE46411725458764,20140203,2
5520HE46411725458764,20140210,2
5520HE46411725458764,20140213,2
5520HE46411820482689,20140113,2
5520HE46411820482689,20140116,2
5520HE46411820482689,20140120,2
5520HE46411820482689,20140123,2
5520HE46411820482689,20140130,2
5520HE46411820482689,20140203,2
5520HE46411820482689,20140210,2
5520HE46411820482689,20140213,2
5520HE46411920508789,20140113,2
5520HE46411920508789,20140116,2
5520HE46411920508789,20140120,2
5520HE46411920508789,20140123,2
5520HE46411920508789,20140130,2
5520HE46411920508789,20140203,2
5520HE46411920508789,20140210,2
5520HE46411920508789,20140213,2
5520HE46412020534889,20140113,2
5520HE46412020534889,20140116,2
5520HE46412020534889,20140120,2
5520HE46412020534889,20140123,2
5520HE46412020534889,20140130,2
5520HE46412020534889,20140203,2
5520HE46412020534889,20140210,2
5520HE46412020534889,20140213,2
5520HE46412120560989,20140113,2
5520HE46412120560989,20140116,2
5520HE46412120560989,20140120,2
5520HE46412120560989,20140123,2
5520HE46412120560989,20140130,2
5520HE46412120560989,20140203,2
5520HE46412120560989,20140210,2
5520HE46412120560989,20140213,2
5520HE46412220587089,20140113,2
5520HE46412220587089,20140116,2
5520HE46412220587089,20140120,2
5520HE46412220587089,20140123,2
5520HE46412220587089,20140130,2
5520HE46412220587089,20140203,2
5520HE46412220587089,20140210,2
5520HE46412220587089,20140213,2
5520HE46412320613189,20140113,2
5520HE46412320613189,20140116,2
5520HE46412320613189,20140120,2
5520HE46412320613189,20140123,2
5520HE46412320613189,20140130,2
5520HE46412320613189,20140203,2
5520HE46412320613189,20140210,2
5520HE46412320613189,20140213,2
5521HE561505401053405,20140127,2
5521HE561505401053405,20140206,2
5521HE561506101140501,20140127,2
5521HE561506101140501,20140206,2
5521HE561506401233198,20140127,2
5521HE561506401233198,20140206,2
5521HE561507401407090,20140127,2
5521HE561507401407090,20140206,2
5521HE561508101493137,20140127,2
5521HE561508101493137,20140206,2
5521HE561508401567209,20140127,2
5521HE561508401567209,20140206,2
5521HE561509101643129,20140127,2
5521HE561509101643129,20140206,2
5521HE561509301702813,20140127,2
5521HE561509301702813,20140206,2
5521HE561514502594607,20140127,2
5521HE561514502594607,20140206,2
5521HE561515202677857,20140127,2
5521HE561515202677857,20140206,2
5522HE561614002141791,20140127,2
5522HE561614002141791,20140206,2
5522HE561614302214241,20140127,2
5522HE561614302214241,20140206,2
5522HE561615002291153,20140127,2
5522HE561615002291153,20140206,2
5522HE561615402413897,20140127,2
5522HE561615402413897,20140206,2
5522HE561616052476416,20140127,2
5522HE561616052476416,20140206,2
5522HE561617402698325,20140127,2
5522HE561617402698325,20140206,2
5522HE561618402803366,20140127,2
5522HE561618402803366,20140206,2
5523HE561707051354700,20140127,2
5523HE561707051354700,20140206,2
5523HE561709501824950,20140127,2
5523HE561709501824950,20140206,2
5524HE561816402639015,20140127,2
5524HE561816402639015,20140206,2
5524HE561817152724680,20140127,2
5524HE561817152724680,20140206,2
5524HE561818102834180,20140127,2
5524HE561818102834180,20140206,2
5525HE49281025452224,20140127,2
5525HE49281025452224,20140206,2
5525HE49281050468424,20140127,2
5525HE49281050468424,20140206,2
5525HE49281125494404,20140127,2
5525HE49281125494404,20140206,2
5525HE49281225536584,20140127,2
5525HE49281225536584,20140206,2
5525HE49281250552784,20140127,2
5525HE49281250552784,20140206,2
5525HE49281325578764,20140127,2
5525HE49281325578764,20140206,2
5525HE49281425620944,20140127,2
5525HE49281425620944,20140206,2
5525HE49281620700414,20140127,2
5525HE49281620700414,20140206,2
5525HE49281650721504,20140127,2
5525HE49281650721504,20140206,2
5525HE49281720742594,20140127,2
5525HE49281720742594,20140206,2
5525HE49281750763684,20140127,2
5525HE49281750763684,20140206,2
5525HE49281820784774,20140127,2
5525HE49281820784774,20140206,2
5525HE49281925830469,20140127,2
5525HE49281925830469,20140206,2
5525HE49281955851559,20140127,2
5525HE49281955851559,20140206,2
5525HE49282025872649,20140127,2
5525HE49282025872649,20140206,2
5525HE49282055893739,20140127,2
5525HE49282055893739,20140206,2
5525HE49282125914829,20140127,2
5525HE49282125914829,20140206,2
5525HE49282155935919,20140127,2
5525HE49282155935919,20140206,2
5525HE49282225957009,20140127,2
5525HE49282225957009,20140206,2
5526HE56190725345280,20140127,2
5526HE56190725345280,20140206,2
5526HE56190745360100,20140127,2
5526HE56190745360100,20140206,2
5526HE56190805374920,20140127,2
5526HE56190805374920,20140206,2
5527HE49291150540797,20140127,2
5527HE49291150540797,20140206,2
5527HE49291350629717,20140127,2
5527HE49291350629717,20140206,2
5527HE49291550718637,20140127,2
5527HE49291550718637,20140206,2
5527HE49291850852017,20140127,2
5527HE49291850852017,20140206,2
5528HE45910850285936,20140127,2
5528HE45910850285936,20140206,2
5528HE45910930307056,20140127,2
5528HE45910930307056,20140206,2
5528HE45911010327973,20140127,2
5528HE45911010327973,20140206,2
5528HE45911050349093,20140127,2
5528HE45911050349093,20140206,2
5528HE45911130370213,20140127,2
5528HE45911130370213,20140206,2
5528HE45911210391333,20140127,2
5528HE45911210391333,20140206,2
5528HE45911250412453,20140127,2
5528HE45911250412453,20140206,2
5528HE45911330433573,20140127,2
5528HE45911330433573,20140206,2
5528HE45911410454693,20140127,2
5528HE45911410454693,20140206,2
5528HE45911935626293,20140127,2
5528HE45911935626293,20140206,2
5528HE45911955636853,20140127,2
5528HE45911955636853,20140206,2
5528HE45912025652693,20140127,2
5528HE45912025652693,20140206,2
5528HE45912055668533,20140127,2
5528HE45912055668533,20140206,2
5528HE45912125684373,20140127,2
5528HE45912125684373,20140206,2
5528HE45912155700213,20140127,2
5528HE45912155700213,20140206,2
5528HE45912225716053,20140127,2
5528HE45912225716053,20140206,2
5528HE45912255731893,20140127,2
5528HE45912255731893,20140206,2
5528HE45912325747733,20140127,2
5528HE45912325747733,20140206,2
5528HE45912355763573,20140127,2
5528HE45912355763573,20140206,2
5528HE45912425779413,20140127,2
5528HE45912425779413,20140206,2
5529HE49200650269262,20140113,2
5529HE49200650269262,20140116,2
5529HE49200650269262,20140120,2
5529HE49200650269262,20140123,2
5529HE49200650269262,20140130,2
5529HE49200650269262,20140203,2
5529HE49200650269262,20140210,2
5529HE49200650269262,20140213,2
5529HE49200720288162,20140113,2
5529HE49200720288162,20140116,2
5529HE49200720288162,20140120,2
5529HE49200720288162,20140123,2
5529HE49200720288162,20140130,2
5529HE49200720288162,20140203,2
5529HE49200720288162,20140210,2
5529HE49200720288162,20140213,2
5529HE49200750307062,20140113,2
5529HE49200750307062,20140116,2
5529HE49200750307062,20140120,2
5529HE49200750307062,20140123,2
5529HE49200750307062,20140130,2
5529HE49200750307062,20140203,2
5529HE49200750307062,20140210,2
5529HE49200750307062,20140213,2
5529HE49200820325962,20140113,2
5529HE49200820325962,20140116,2
5529HE49200820325962,20140120,2
5529HE49200820325962,20140123,2
5529HE49200820325962,20140130,2
5529HE49200820325962,20140203,2
5529HE49200820325962,20140210,2
5529HE49200820325962,20140213,2
5529HE49200850344862,20140113,2
5529HE49200850344862,20140116,2
5529HE49200850344862,20140120,2
5529HE49200850344862,20140123,2
5529HE49200850344862,20140130,2
5529HE49200850344862,20140203,2
5529HE49200850344862,20140210,2
5529HE49200850344862,20140213,2
5529HE49200920363762,20140113,2
5529HE49200920363762,20140116,2
5529HE49200920363762,20140120,2
5529HE49200920363762,20140123,2
5529HE49200920363762,20140130,2
5529HE49200920363762,20140203,2
5529HE49200920363762,20140210,2
5529HE49200920363762,20140213,2
5529HE49200950382662,20140113,2
5529HE49200950382662,20140116,2
5529HE49200950382662,20140120,2
5529HE49200950382662,20140123,2
5529HE49200950382662,20140130,2
5529HE49200950382662,20140203,2
5529HE49200950382662,20140210,2
5529HE49200950382662,20140213,2
5529HE49201020401562,20140113,2
5529HE49201020401562,20140116,2
5529HE49201020401562,20140120,2
5529HE49201020401562,20140123,2
5529HE49201020401562,20140130,2
5529HE49201020401562,20140203,2
5529HE49201020401562,20140210,2
5529HE49201020401562,20140213,2
5529HE49201050420462,20140113,2
5529HE49201050420462,20140116,2
5529HE49201050420462,20140120,2
5529HE49201050420462,20140123,2
5529HE49201050420462,20140130,2
5529HE49201050420462,20140203,2
5529HE49201050420462,20140210,2
5529HE49201050420462,20140213,2
5529HE49201120439362,20140113,2
5529HE49201120439362,20140116,2
5529HE49201120439362,20140120,2
5529HE49201120439362,20140123,2
5529HE49201120439362,20140130,2
5529HE49201120439362,20140203,2
5529HE49201120439362,20140210,2
5529HE49201120439362,20140213,2
5529HE49201150458262,20140113,2
5529HE49201150458262,20140116,2
5529HE49201150458262,20140120,2
5529HE49201150458262,20140123,2
5529HE49201150458262,20140130,2
5529HE49201150458262,20140203,2
5529HE49201150458262,20140210,2
5529HE49201150458262,20140213,2
5529HE49201220477162,20140113,2
5529HE49201220477162,20140116,2
5529HE49201220477162,20140120,2
5529HE49201220477162,20140123,2
5529HE49201220477162,20140130,2
5529HE49201220477162,20140203,2
5529HE49201220477162,20140210,2
5529HE49201220477162,20140213,2
5529HE49201250496062,20140113,2
5529HE49201250496062,20140116,2
5529HE49201250496062,20140120,2
5529HE49201250496062,20140123,2
5529HE49201250496062,20140130,2
5529HE49201250496062,20140203,2
5529HE49201250496062,20140210,2
5529HE49201250496062,20140213,2
5529HE49201320514962,20140113,2
5529HE49201320514962,20140116,2
5529HE49201320514962,20140120,2
5529HE49201320514962,20140123,2
5529HE49201320514962,20140130,2
5529HE49201320514962,20140203,2
5529HE49201320514962,20140210,2
5529HE49201320514962,20140213,2
5529HE49201350533862,20140113,2
5529HE49201350533862,20140116,2
5529HE49201350533862,20140120,2
5529HE49201350533862,20140123,2
5529HE49201350533862,20140130,2
5529HE49201350533862,20140203,2
5529HE49201350533862,20140210,2
5529HE49201350533862,20140213,2
5529HE49201420552762,20140113,2
5529HE49201420552762,20140116,2
5529HE49201420552762,20140120,2
5529HE49201420552762,20140123,2
5529HE49201420552762,20140130,2
5529HE49201420552762,20140203,2
5529HE49201420552762,20140210,2
5529HE49201420552762,20140213,2
5529HE49201450571662,20140113,2
5529HE49201450571662,20140116,2
5529HE49201450571662,20140120,2
5529HE49201450571662,20140123,2
5529HE49201450571662,20140130,2
5529HE49201450571662,20140203,2
5529HE49201450571662,20140210,2
5529HE49201450571662,20140213,2
5529HE49201520590562,20140113,2
5529HE49201520590562,20140116,2
5529HE49201520590562,20140120,2
5529HE49201520590562,20140123,2
5529HE49201520590562,20140130,2
5529HE49201520590562,20140203,2
5529HE49201520590562,20140210,2
5529HE49201520590562,20140213,2
5529HE49201550609462,20140113,2
5529HE49201550609462,20140116,2
5529HE49201550609462,20140120,2
5529HE49201550609462,20140123,2
5529HE49201550609462,20140130,2
5529HE49201550609462,20140203,2
5529HE49201550609462,20140210,2
5529HE49201550609462,20140213,2
5529HE49201620628362,20140113,2
5529HE49201620628362,20140116,2
5529HE49201620628362,20140120,2
5529HE49201620628362,20140123,2
5529HE49201620628362,20140130,2
5529HE49201620628362,20140203,2
5529HE49201620628362,20140210,2
5529HE49201620628362,20140213,2
5529HE49201650647262,20140113,2
5529HE49201650647262,20140116,2
5529HE49201650647262,20140120,2
5529HE49201650647262,20140123,2
5529HE49201650647262,20140130,2
5529HE49201650647262,20140203,2
5529HE49201650647262,20140210,2
5529HE49201650647262,20140213,2
5529HE49201750685062,20140113,2
5529HE49201750685062,20140116,2
5529HE49201750685062,20140120,2
5529HE49201750685062,20140123,2
5529HE49201750685062,20140130,2
5529HE49201750685062,20140203,2
5529HE49201750685062,20140210,2
5529HE49201750685062,20140213,2
5529HE49201850722862,20140113,2
5529HE49201850722862,20140116,2
5529HE49201850722862,20140120,2
5529HE49201850722862,20140123,2
5529HE49201850722862,20140130,2
5529HE49201850722862,20140203,2
5529HE49201850722862,20140210,2
5529HE49201850722862,20140213,2
5529HE49201950760662,20140113,2
5529HE49201950760662,20140116,2
5529HE49201950760662,20140120,2
5529HE49201950760662,20140123,2
5529HE49201950760662,20140130,2
5529HE49201950760662,20140203,2
5529HE49201950760662,20140210,2
5529HE49201950760662,20140213,2
5529HE49202050798462,20140113,2
5529HE49202050798462,20140116,2
5529HE49202050798462,20140120,2
5529HE49202050798462,20140123,2
5529HE49202050798462,20140130,2
5529HE49202050798462,20140203,2
5529HE49202050798462,20140210,2
5529HE49202050798462,20140213,2
5529HE49202150836262,20140113,2
5529HE49202150836262,20140116,2
5529HE49202150836262,20140120,2
5529HE49202150836262,20140123,2
5529HE49202150836262,20140130,2
5529HE49202150836262,20140203,2
5529HE49202150836262,20140210,2
5529HE49202150836262,20140213,2
5531HE46670655131409,20140127,2
5531HE46670655131409,20140206,2
5531HE46670725140409,20140127,2
5531HE46670725140409,20140206,2
5531HE46670825158409,20140127,2
5531HE46670825158409,20140206,2
5532HE49471650372354,20140127,2
5532HE49471650372354,20140206,2
5532HE49471745391659,20140127,2
5532HE49471745391659,20140206,2
5541HE46680655290210,20140127,2
5541HE46680655290210,20140206,2
5541HE46680855370130,20140127,2
5541HE46680855370130,20140206,2
5542HE49481615481212,20140127,2
5542HE49481615481212,20140206,2
5542HE49481710506787,20140127,2
5542HE49481710506787,20140206,2
5542HE49481815537012,20140127,2
5542HE49481815537012,20140206,2
5543HE46690755351348,20140127,2
5543HE46690755351348,20140206,2
5551RT45120600524251,20140127,2
5551RT45120600524251,20140206,2
5551RT45120630564031,20140127,2
5551RT45120630564031,20140206,2
5551RT45120730643591,20140127,2
5551RT45120730643591,20140206,2
5551RT45120830723151,20140127,2
5551RT45120830723151,20140206,2
5551RT45120900762931,20140113,2
5551RT45120900762931,20140116,2
5551RT45120900762931,20140120,2
5551RT45120900762931,20140123,2
5551RT45120900762931,20140130,2
5551RT45120900762931,20140203,2
5551RT45120900762931,20140210,2
5551RT45120900762931,20140213,2
5551RT45120930802711,20140127,2
5551RT45120930802711,20140206,2
5551RT45121000842491,20140113,2
5551RT45121000842491,20140116,2
5551RT45121000842491,20140120,2
5551RT45121000842491,20140123,2
5551RT45121000842491,20140130,2
5551RT45121000842491,20140203,2
5551RT45121000842491,20140210,2
5551RT45121000842491,20140213,2
5551RT45121030882271,20140127,2
5551RT45121030882271,20140206,2
5551RT45121100922051,20140113,2
5551RT45121100922051,20140116,2
5551RT45121100922051,20140120,2
5551RT45121100922051,20140123,2
